ARTICLE,ID
Milk,47408
Tea,47408
Sugar,47408
Bread,47407
Milk,47407
Tea,47407
Bread,47406
Coffee,47406
Tea,47406
Fruits,47405
Beer,47405
Bread,47404
Fruits,47403
Beer,47403
Tea,47402
Tea,47401
Bread,47400
Sugar,47400
Bread,47399
Tea,47399
Sugar,47399
Vegetables,47398
Tea,47397
Fruits,47340
Milk,47340
Sugar,47340
Tea,46274
Sugar,46274
Tea,46271
Bread,46270
Sugar,46269
Tea,46268
Bread,46267
Fruits,46266
Bread,46265
Tea,46265
Tea,46264
Fruits,46254
Milk,46254
Tea,46254
Bread,46253
Tea,46252
Bread,46251
Tea,46250
Milk,46249
Sugar,46249
Milk,46248
Tea,46248
Bread,46247
Vegetables,46247
Beer,46246
Tea,46245
Bread,46244
Bread,46243
Tea,46242
Bread,46241
Sugar,46240
Tea,46239
Tea,46238
Milk,46237
Tea,46236
Bread,46235
Fruits,46234
Beer,46234
Tea,46233
Tea,46232
Tea,46231
Milk,46230
Tea,46230
Fruits,46229
Beer,46229
Tea,46228
Milk,46227
Tea,46226
Tea,46225
Tea,46224
Fruits,46223
Beer,46223
Milk,46222
Sugar,46222
Tea,46221
Tea,46220
Fruits,46219
Tea,46218
Milk,46217
Milk,46216
Tea,46215
Tea,46214
Bread,46213
Coffee,46213
Bread,46212
Sugar,46212
Tea,46211
Tea,46210
Sugar,46210
Beer,46209
Milk,46209
Bread,46208
Tea,46208
Coffee,46207
Milk,46207
Tea,46207
Sugar,46207
Sugar,46206
Milk,46205
Milk,46204
Tea,46088
Beer,46086
Beer,46084
Beer,46082
Beer,46080
Bread,46071
Beer,46017
Tea,46016
Tea,46015
Fruits,46014
Milk,46014
Vegetables,46014
Sugar,46014
Tea,46013
Tea,46012
Tea,46011
Tea,46010
Milk,46009
Sugar,46009
Coffee,46008
Fruits,46008
Milk,46008
Sugar,46008
Tea,46007
Tea,46006
Sugar,46006
Beer,46005
Bread,46004
Milk,46004
Bread,46003
Milk,46003
Sugar,46003
Beer,46002
Bread,46001
Fruits,46001
Milk,46001
Sugar,46001
Bread,46000
Milk,45999
Tea,45998
Bread,45997
Coffee,45925
Milk,45925
Tea,45924
Bread,45923
Sugar,45922
Milk,45921
Tea,45920
Beer,45919
Beer,45917
Bread,45916
Bread,45915
Beer,45914
Tea,45914
Sugar,45913
Milk,45886
Fruits,45885
Bread,45884
Tea,45884
Tea,45883
Tea,45882
Milk,45881
Tea,45881
Milk,45880
Sugar,45880
Tea,45879
Tea,45878
Bread,45877
Tea,45876
Coffee,45875
Fruits,45875
Tea,45875
Sugar,45875
Bread,45874
Tea,45873
Bread,45872
Tea,45872
Tea,45871
Tea,45870
Tea,45869
Tea,45868
Fruits,45867
Milk,45867
Sugar,45867
Sugar,45866
Sugar,45865
Milk,45864
Sugar,45864
Milk,45863
Bread,45862
Tea,45862
Sugar,45862
Beer,45861
Tea,45817
Milk,45788
Tea,45787
Bread,45786
Bread,45785
Fruits,45785
Tea,45785
Tea,45784
Tea,45783
Bread,45782
Tea,45781
Tea,45780
Tea,45779
Bread,45778
Bread,45777
Milk,45776
Bread,45775
Vegetables,45775
Bread,45774
Vegetables,45774
Tea,45773
Bread,45772
Tea,45771
Beer,45770
Tea,45770
Sugar,45770
Tea,45769
Beer,45768
Bread,45767
Milk,45767
Tea,45767
Sugar,45766
Bread,45765
Tea,45765
Tea,45764
Milk,45763
Tea,45762
Bread,45761
Coffee,45760
Fruits,45760
Tea,45759
Milk,45758
Bread,45757
Milk,45757
Tea,45757
Sugar,45757
Sugar,45756
Milk,45755
Milk,45754
Sugar,45754
Milk,45753
Sugar,45752
Sugar,45751
Tea,45750
Sugar,45749
Sugar,45748
Tea,45747
Bread,45746
Tea,45745
Milk,45744
Tea,45743
Bread,45742
Tea,45707
Coffee,45706
Tea,45706
Milk,45705
Coffee,45575
Tea,45575
Sugar,45575
Tea,45569
Milk,45568
Sugar,45568
Sugar,45567
Milk,45566
Sugar,45566
Beer,45565
Tea,45564
Tea,45563
Tea,45562
Tea,45561
Tea,45560
Milk,45559
Tea,45559
Tea,45558
Sugar,45557
Beer,45556
Fruits,45535
Fruits,45534
Milk,45533
Sugar,45533
Bread,45532
Tea,45531
Bread,45530
Beer,45530
Tea,45530
Bread,45529
Bread,45528
Milk,45528
Tea,45527
Sugar,45527
Sugar,45526
Bread,45525
Beer,45524
Milk,45524
Bread,45523
Milk,45523
Tea,45523
Tea,45522
Milk,45521
Tea,45521
Tea,45520
Tea,45519
Sugar,45519
Bread,45518
Fruits,45518
Milk,45518
Tea,45518
Sugar,45518
Tea,45517
Tea,45516
Bread,45515
Tea,45515
Tea,45514
Tea,45513
Milk,45512
Tea,45511
Sugar,45510
Bread,45509
Tea,45508
Milk,45507
Tea,45506
Tea,45505
Coffee,45445
Milk,45445
Tea,45445
Sugar,45445
Bread,45444
Fruits,45443
Milk,45443
Sugar,45443
Milk,45442
Tea,45442
Sugar,45442
Bread,45441
Fruits,45440
Beer,45440
Milk,45440
Sugar,45440
Bread,45439
Bread,45438
Sugar,45437
Bread,45436
Tea,45436
Bread,45364
Milk,45364
Tea,45364
Sugar,45330
Bread,45329
Bread,45328
Tea,45328
Beer,45327
Bread,45326
Fruits,45326
Milk,45326
Sugar,45326
Bread,45325
Tea,45325
Beer,45324
Milk,45324
Sugar,45323
Fruits,45322
Milk,45321
Bread,45320
Tea,45319
Bread,45318
Bread,45317
Milk,45317
Tea,45317
Tea,45316
Tea,45315
Sugar,45314
Bread,45313
Milk,45313
Tea,45311
Sugar,45310
Milk,45309
Tea,45309
Sugar,45309
Bread,45308
Fruits,45307
Milk,45307
Tea,45307
Sugar,45307
Milk,45306
Sugar,45305
Tea,45304
Tea,45303
Tea,45302
Bread,45301
Bread,45300
Milk,45300
Bread,45299
Beer,45299
Tea,45298
Tea,45297
Milk,45296
Bread,45295
Coffee,45295
Fruits,45295
Milk,45295
Tea,45295
Sugar,45295
Milk,45294
Bread,45293
Sugar,45292
Milk,45291
Milk,45290
Tea,45290
Sugar,45290
Fruits,45289
Milk,45289
Tea,45288
Bread,45287
Bread,45286
Vegetables,45286
Bread,45285
Milk,45285
Bread,45284
Tea,45284
Tea,45283
Bread,45282
Coffee,45282
Bread,45281
Vegetables,45281
Tea,45281
Milk,45280
Sugar,45280
Bread,45279
Tea,45278
Tea,45277
Tea,45276
Bread,45275
Bread,45274
Tea,45273
Tea,45272
Sugar,45272
Sugar,45271
Fruits,45270
Milk,45264
Beer,45263
Milk,45242
Bread,45240
Tea,45240
Sugar,45239
Sugar,45238
Beer,45237
Milk,45235
Sugar,45235
Fruits,45234
Fruits,45231
Bread,45111
Tea,45046
Coffee,45036
Milk,45036
Beer,45034
Tea,45032
Tea,45004
Beer,45003
Beer,45002
Coffee,45001
Fruits,45001
Beer,45001
Beer,45000
Sugar,45000
Bread,44999
Vegetables,44999
Bread,44998
Vegetables,44998
Bread,44997
Bread,44996
Coffee,44996
Fruits,44996
Milk,44996
Vegetables,44996
Tea,44996
Sugar,44996
Bread,44995
Vegetables,44995
Bread,44994
Tea,44993
Tea,44992
Bread,44991
Vegetables,44991
Bread,44990
Sugar,44989
Tea,44988
Sugar,44987
Milk,44986
Tea,44985
Sugar,44984
Tea,44983
Milk,44982
Sugar,44982
Tea,44981
Bread,44980
Bread,44979
Beer,44979
Milk,44979
Tea,44979
Bread,44978
Tea,44977
Tea,44976
Tea,44975
Bread,44974
Milk,44974
Tea,44974
Bread,44973
Tea,44973
Fruits,44971
Beer,44970
Bread,44967
Bread,44962
Bread,44961
Sugar,44961
Tea,44960
Tea,44951
Milk,44927
Tea,44925
Tea,44922
Tea,44878
Sugar,44877
Bread,44876
Tea,44875
Tea,44868
Fruits,44850
Sugar,44850
Bread,44849
Tea,44849
Tea,44848
Bread,44847
Tea,44846
Milk,44845
Milk,44844
Tea,44844
Sugar,44843
Tea,44842
Fruits,44841
Bread,44840
Tea,44840
Fruits,44839
Sugar,44839
Bread,44838
Tea,44838
Tea,44837
Fruits,44836
Tea,44836
Milk,44835
Bread,44834
Tea,44834
Tea,44833
Tea,44832
Milk,44831
Sugar,44831
Bread,44830
Milk,44830
Bread,44829
Milk,44829
Bread,44828
Tea,44828
Bread,44827
Bread,44826
Sugar,44826
Tea,44825
Tea,44824
Tea,44823
Beer,44822
Bread,44821
Fruits,44821
Sugar,44821
Bread,44820
Tea,44820
Tea,44819
Tea,44818
Sugar,44818
Milk,44817
Milk,44816
Tea,44815
Tea,44814
Bread,44813
Vegetables,44813
Bread,44812
Vegetables,44812
Bread,44795
Tea,43704
Milk,43703
Sugar,43702
Sugar,43701
Sugar,43700
Bread,43699
Sugar,43699
Bread,43698
Tea,43697
Tea,43696
Bread,43695
Milk,43695
Bread,43694
Milk,43693
Bread,43692
Tea,43691
Tea,43690
Bread,43659
Tea,43657
Tea,43656
Bread,43618
Sugar,43607
Beer,43606
Beer,43605
Sugar,43605
Fruits,43604
Bread,43603
Vegetables,43603
Bread,43602
Vegetables,43602
Tea,43601
Bread,43599
Milk,43599
Tea,43599
Sugar,43598
Milk,43597
Beer,43596
Bread,43595
Bread,43594
Tea,43593
Beer,43592
Milk,43592
Sugar,43592
Bread,43591
Milk,43591
Sugar,43590
Coffee,43589
Coffee,43588
Milk,43588
Tea,43587
Sugar,43586
Beer,43585
Milk,43585
Sugar,43585
Sugar,43584
Bread,43583
Tea,43583
Bread,43582
Fruits,43581
Bread,43580
Tea,43580
Sugar,43579
Bread,43578
Vegetables,43578
Tea,43577
Bread,43576
Milk,43575
Sugar,43575
Tea,43574
Bread,43573
Coffee,43573
Fruits,43573
Beer,43572
Bread,43571
Vegetables,43571
Tea,43571
Fruits,43570
Tea,43569
Bread,43568
Coffee,43568
Vegetables,43568
Bread,43567
Bread,43566
Milk,43565
Tea,43564
Tea,43563
Sugar,43562
Tea,43559
Fruits,43558
Fruits,43557
Fruits,43556
Fruits,43555
Bread,43509
Milk,43509
Tea,43509
Tea,43505
Sugar,43504
Tea,43503
Milk,43502
Sugar,43502
Tea,43501
Milk,43500
Bread,43499
Milk,43499
Beer,43498
Tea,43497
Sugar,43497
Bread,43496
Milk,43496
Tea,43496
Sugar,43496
Bread,43495
Bread,43494
Bread,43493
Tea,43492
Sugar,43491
Fruits,43490
Milk,43490
Sugar,43490
Bread,43489
Tea,43489
Coffee,43488
Sugar,43488
Tea,43487
Tea,43486
Tea,43485
Bread,43484
Vegetables,43484
Bread,43483
Tea,43483
Fruits,43482
Fruits,43481
Tea,43480
Fruits,43479
Bread,43478
Tea,43478
Sugar,43477
Bread,43476
Bread,43475
Tea,43474
Sugar,43469
Bread,43450
Bread,43449
Tea,43448
Milk,43413
Milk,43323
Bread,43295
Tea,43295
Bread,43294
Tea,43294
Bread,43293
Tea,43292
Tea,43291
Tea,43290
Bread,43288
Tea,43288
Tea,43287
Bread,43286
Milk,43286
Milk,43285
Beer,43284
Bread,43283
Tea,43283
Bread,43282
Milk,43281
Sugar,43281
Bread,43280
Fruits,43279
Bread,43278
Tea,43278
Milk,43277
Milk,43276
Tea,43275
Milk,43274
Tea,43273
Bread,43272
Sugar,43271
Milk,43270
Milk,43269
Tea,43268
Tea,43267
Milk,43266
Bread,43265
Milk,43265
Bread,43264
Tea,43263
Tea,43262
Tea,43261
Milk,43260
Tea,43260
Sugar,43260
Milk,43259
Tea,43259
Tea,43258
Fruits,43257
Milk,43256
Tea,43255
Bread,43254
Vegetables,43254
Milk,43253
Tea,43252
Bread,43251
Tea,43250
Tea,43249
Bread,43248
Bread,43247
Fruits,43247
Milk,43247
Sugar,43247
Milk,43246
Tea,43245
Sugar,43245
Tea,43244
Bread,43243
Fruits,43242
Bread,43241
Vegetables,43241
Tea,43240
Tea,43239
Tea,43238
Sugar,43238
Beer,43237
Sugar,43237
Bread,43236
Tea,43235
Tea,43234
Coffee,43233
Tea,43233
Tea,43232
Sugar,43231
Bread,43230
Vegetables,43230
Milk,43229
Tea,43228
Milk,43227
Tea,43227
Tea,43226
Sugar,43225
Tea,43224
Milk,43223
Bread,43222
Tea,43221
Bread,43220
Milk,43220
Tea,43220
Sugar,43220
Bread,43219
Milk,43219
Tea,43219
Sugar,43219
Bread,43218
Tea,43217
Bread,43216
Sugar,43216
Bread,43215
Sugar,43215
Milk,43214
Tea,43214
Sugar,43214
Bread,43213
Bread,43212
Tea,43211
Coffee,43210
Beer,43210
Tea,43209
Bread,43208
Vegetables,43208
Tea,43207
Sugar,43206
Beer,43205
Bread,43204
Coffee,43204
Bread,43203
Fruits,43202
Tea,43201
Bread,43200
Tea,43200
Tea,43199
Sugar,43199
Tea,43198
Bread,43197
Vegetables,43197
Tea,43196
Milk,43195
Sugar,43194
Beer,43193
Tea,43192
Fruits,43191
Tea,43190
Milk,43189
Tea,43188
Milk,43187
Bread,43186
Milk,43186
Bread,43185
Beer,43185
Milk,43185
Tea,43185
Sugar,43185
Tea,43184
Bread,43183
Vegetables,43183
Bread,43182
Vegetables,43182
Beer,43181
Milk,43180
Tea,43179
Tea,43178
Bread,43177
Tea,43177
Sugar,43177
Bread,43176
Tea,43176
Milk,43175
Sugar,43175
Milk,43174
Tea,43174
Tea,43173
Bread,43172
Bread,43171
Fruits,43170
Bread,43169
Milk,43169
Tea,43169
Sugar,43169
Tea,43168
Bread,43167
Coffee,43166
Milk,43166
Sugar,43166
Bread,43165
Bread,43164
Tea,43164
Tea,43163
Tea,43162
Bread,43161
Tea,43161
Fruits,43160
Coffee,43159
Beer,43159
Bread,43158
Tea,43157
Bread,43156
Tea,43156
Fruits,42046
Bread,42045
Tea,42044
Sugar,42043
Beer,42042
Milk,42042
Bread,42039
Milk,42039
Tea,42038
Tea,42037
Sugar,42036
Tea,42035
Fruits,42034
Bread,42033
Tea,42033
Tea,42032
Beer,42031
Milk,42030
Bread,42029
Milk,42029
Tea,42028
Bread,42027
Coffee,41901
Beer,41901
Milk,41901
Sugar,41901
Tea,41893
Tea,41892
Bread,41885
Tea,41885
Tea,41882
Bread,41881
Tea,41881
Tea,41880
Tea,41878
Coffee,41877
Bread,41876
Coffee,41876
Fruits,41876
Milk,41876
Beer,41875
Milk,41875
Sugar,41875
Fruits,41874
Milk,41874
Tea,41873
Coffee,41745
Tea,41706
Sugar,41705
Bread,41704
Milk,41703
Fruits,41702
Milk,41702
Sugar,41702
Fruits,41701
Fruits,41700
Tea,41699
Bread,41698
Vegetables,41698
Tea,41698
Bread,41697
Vegetables,41697
Tea,41697
Bread,41696
Vegetables,41696
Tea,41696
Bread,41695
Vegetables,41695
Tea,41695
Bread,41694
Coffee,41694
Vegetables,41694
Tea,41694
Bread,41693
Vegetables,41693
Tea,41693
Bread,41692
Tea,41691
Milk,41690
Milk,41689
Milk,41688
Milk,41687
Tea,41686
Bread,41685
Tea,41685
Sugar,41685
Fruits,41684
Tea,41683
Tea,41682
Tea,41681
Beer,41680
Bread,41679
Beer,41678
Milk,41678
Tea,41678
Sugar,41677
Bread,41676
Milk,41676
Sugar,41676
Tea,41675
Coffee,41674
Fruits,41673
Tea,41672
Sugar,41671
Bread,41670
Milk,41670
Tea,41670
Sugar,41670
Sugar,41669
Tea,41668
Bread,41667
Tea,41667
Bread,41666
Tea,41666
Bread,41665
Tea,41665
Milk,41664
Milk,41663
Sugar,41663
Bread,41662
Sugar,41661
Tea,41660
Milk,41659
Tea,41658
Milk,41657
Fruits,41656
Fruits,41655
Bread,41654
Tea,41653
Tea,41652
Beer,41651
Tea,41650
Sugar,41649
Sugar,41648
Fruits,41647
Milk,41647
Sugar,41647
Coffee,41646
Beer,41646
Bread,41645
Milk,41645
Beer,41644
Bread,41643
Coffee,41643
Fruits,41643
Milk,41643
Tea,41643
Sugar,41643
Tea,41642
Bread,41641
Tea,41640
Sugar,41640
Bread,41639
Bread,41638
Tea,41638
Milk,41637
Beer,41636
Beer,41635
Milk,41635
Sugar,41635
Bread,41634
Beer,41634
Sugar,41634
Bread,41633
Sugar,41633
Bread,41632
Bread,41578
Tea,41578
Bread,41577
Tea,41577
Bread,41573
Vegetables,41573
Tea,41573
Bread,41572
Vegetables,41572
Bread,41571
Vegetables,41571
Tea,41570
Coffee,41569
Bread,41568
Tea,41567
Tea,41566
Tea,41565
Milk,41564
Milk,41563
Bread,41511
Tea,41509
Tea,41501
Bread,41500
Milk,41500
Tea,41500
Sugar,41500
Tea,41498
Tea,41420
Tea,41412
Bread,41410
Bread,41408
Bread,41407
Tea,41407
Tea,41296
Beer,41292
Bread,41286
Fruits,41286
Milk,41286
Sugar,41286
Bread,41285
Sugar,41285
Tea,41224
Bread,41223
Tea,41223
Bread,41222
Coffee,41222
Tea,41222
Tea,41221
Bread,41220
Tea,41219
Beer,41218
Beer,41217
Milk,41217
Coffee,41216
Milk,41216
Sugar,41216
Bread,41215
Milk,41215
Vegetables,41215
Tea,41215
Bread,41214
Milk,41214
Bread,41213
Bread,41212
Bread,41211
Sugar,41211
Bread,41210
Coffee,41210
Bread,41209
Sugar,41209
Bread,41208
Sugar,41208
Bread,41207
Bread,41206
Bread,41205
Sugar,41205
Bread,41204
Sugar,41204
Bread,41203
Bread,41202
Sugar,41202
Tea,41201
Milk,41200
Tea,41200
Tea,41199
Milk,41198
Milk,41197
Beer,41196
Bread,41195
Vegetables,41195
Bread,41194
Beer,41194
Tea,41194
Beer,41193
Bread,41192
Fruits,41192
Milk,41192
Tea,41192
Sugar,41192
Milk,41191
Sugar,41191
Milk,41190
Sugar,41190
Milk,41189
Tea,41189
Beer,41188
Fruits,41187
Bread,41186
Fruits,41186
Beer,41186
Milk,41186
Tea,41186
Sugar,41186
Tea,41185
Tea,41184
Bread,41183
Tea,41182
Sugar,41182
Milk,41181
Bread,41180
Sugar,41180
Milk,41179
Fruits,41178
Bread,41177
Beer,41177
Sugar,41176
Fruits,41175
Milk,41174
Bread,41173
Sugar,41173
Tea,41172
Tea,41171
Milk,41170
Sugar,41170
Sugar,41169
Bread,41168
Sugar,41167
Tea,41166
Milk,41165
Sugar,41165
Bread,41164
Fruits,41164
Milk,41164
Sugar,41164
Tea,41163
Bread,41162
Fruits,41161
Sugar,41160
Bread,41159
Vegetables,41159
Sugar,41158
Milk,41157
Sugar,41157
Fruits,41156
Milk,41156
Tea,41155
Milk,41154
Tea,41153
Milk,41152
Sugar,41152
Bread,41151
Milk,41151
Bread,41150
Tea,41149
Tea,41148
Tea,41147
Milk,41146
Bread,41145
Tea,41144
Bread,41143
Fruits,41143
Milk,41143
Sugar,41143
Beer,41142
Tea,41141
Bread,41140
Fruits,41139
Tea,41138
Tea,41137
Tea,41136
Tea,41135
Milk,41134
Bread,41133
Milk,41132
Sugar,41132
Milk,41131
Tea,41131
Bread,41130
Tea,41130
Fruits,41129
Milk,41129
Sugar,41129
Bread,41128
Tea,41128
Sugar,41127
Milk,41126
Tea,41126
Milk,41125
Sugar,41125
Tea,41124
Bread,41123
Vegetables,41123
Bread,41122
Vegetables,41122
Beer,41121
Milk,41121
Tea,41121
Sugar,41121
Tea,41120
Bread,41119
Beer,41118
Tea,41118
Tea,41117
Tea,41116
Milk,41115
Sugar,41115
Milk,41114
Bread,41113
Tea,41113
Tea,41112
Bread,41111
Tea,41110
Tea,41109
Bread,41108
Tea,41108
Tea,41107
Bread,41106
Fruits,41106
Milk,41106
Sugar,41106
Tea,41105
Tea,41104
Tea,41103
Tea,41102
Sugar,41102
Bread,41101
Fruits,41101
Milk,41101
Milk,41100
Sugar,41100
Bread,41099
Bread,41098
Tea,41098
Sugar,41098
Bread,41097
Tea,41097
Sugar,41097
Milk,41090
Bread,41089
Bread,41088
Bread,41087
Bread,41086
Milk,41085
Sugar,41084
Bread,41083
Bread,41082
Bread,41081
Coffee,41081
Sugar,41081
Bread,41080
Bread,41079
Tea,41073
Bread,41071
Sugar,41071
Tea,41070
Milk,41059
Bread,41058
Tea,41058
Milk,41057
Sugar,41057
Bread,41056
Tea,41056
Beer,41054
Milk,41054
Tea,41054
Sugar,41054
Bread,41053
Fruits,41051
Tea,41050
Milk,41049
Tea,41048
Beer,41047
Tea,40781
Milk,40780
Bread,40779
Bread,40778
Milk,40778
Sugar,40778
Beer,40777
Milk,40777
Sugar,40777
Milk,40776
Sugar,40776
Coffee,40775
Beer,40775
Bread,40774
Vegetables,40774
Milk,40773
Tea,40772
Tea,40771
Milk,40770
Milk,40769
Bread,40768
Tea,40768
Bread,40767
Tea,40767
Bread,40766
Coffee,40766
Fruits,40766
Beer,40766
Milk,40766
Tea,40766
Sugar,40766
Bread,40765
Tea,40764
Bread,40763
Bread,40762
Tea,40761
Tea,40760
Tea,40759
Coffee,40758
Beer,40758
Tea,40757
Bread,40756
Tea,40756
Bread,40755
Coffee,40755
Tea,40754
Tea,40753
Milk,40752
Milk,40751
Tea,40751
Sugar,40750
Bread,40749
Beer,40749
Milk,40749
Tea,40748
Tea,40747
Fruits,40746
Beer,40746
Milk,40746
Sugar,40745
Coffee,40744
Beer,40744
Milk,40744
Tea,40743
Beer,40742
Sugar,40742
Bread,40741
Tea,40741
Fruits,40740
Milk,40740
Sugar,40740
Beer,40739
Bread,40738
Beer,40737
Milk,40737
Tea,40736
Bread,40735
Tea,40713
Fruits,40712
Milk,40712
Tea,40712
Sugar,40712
Bread,40710
Milk,40710
Tea,40710
Tea,40704
Beer,40701
Tea,40695
Coffee,40694
Tea,40694
Bread,40693
Vegetables,40693
Bread,40692
Fruits,40691
Milk,40691
Beer,40690
Tea,40689
Tea,40688
Tea,40687
Bread,40686
Bread,40685
Bread,40684
Milk,40684
Vegetables,40684
Tea,40684
Tea,40683
Bread,40682
Tea,40681
Tea,40680
Milk,40679
Sugar,40678
Bread,40677
Milk,40677
Beer,40676
Milk,40676
Tea,40675
Fruits,40674
Milk,40674
Tea,40673
Milk,40672
Tea,40671
Bread,40670
Tea,40670
Fruits,40669
Tea,40669
Bread,40668
Tea,40667
Tea,40666
Bread,40665
Fruits,40664
Milk,40663
Sugar,40662
Tea,40661
Milk,40660
Tea,40659
Tea,40658
Sugar,40657
Fruits,40656
Milk,40655
Sugar,40655
Fruits,40654
Milk,40654
Sugar,40654
Fruits,40653
Milk,40652
Bread,40651
Tea,40651
Sugar,40650
Bread,40649
Bread,40648
Bread,40647
Bread,40646
Bread,40645
Tea,40645
Bread,40644
Milk,40643
Bread,40642
Sugar,40642
Milk,40641
Bread,40640
Tea,40640
Coffee,40639
Milk,40638
Sugar,40638
Tea,40637
Bread,40636
Coffee,40636
Milk,40636
Sugar,40636
Fruits,40635
Bread,40599
Sugar,40599
Tea,40589
Milk,40582
Sugar,40582
Tea,40581
Milk,40580
Sugar,40580
Beer,40579
Tea,40578
Bread,40577
Coffee,40577
Milk,40577
Tea,40577
Sugar,40577
Fruits,40576
Sugar,40576
Coffee,40575
Milk,39541
Bread,39540
Coffee,39540
Tea,39538
Tea,39480
Tea,39479
Milk,39477
Tea,39477
Beer,39461
Fruits,39388
